地址,电话,传真,公司网址,主营产品,企业名称,数据来源
普陀区真南路1051弄3号楼126,86-021-66082858-|86,86-021-66080815-,区真南路1051弄3号楼126,http://www.shhemei.com,缠绕膜+打包带+打包扣+纸箱+胶带+包装材料+气泡垫+珍珠棉,上海和美包装材料有限公司,http://shanghaihemei.alu.cn/supply.html
南岸区南坪辅仁路松藻小区C区（办事处）,86-023-89068369,86-023-65264698,区南坪辅仁路松藻小区C区（办事处）,http://www.cqtddj.com,"电动机制造,电机配件,电机维修,变压器维修,变压油过滤,成型线圈加工,机械加工,绝缘材料",重庆特电重型电机修造有限公司,http://cqtddj88.alu.cn/supply.html
"浙江省 嘉善县 环罗星街道 环东南路784号",86-1588-3392970-,86---,"省 嘉善县 环罗星街道 环东南路784号",http://www.hrdaoju.com,"切铝合金锯片,锯铝棒锯片,切铝型材锯片,切铝板锯片,铝散热器锯片,日本兼房锯片,日本WAGEN锯片,YAMAOO锯片",嘉兴皇锐刀具有限公司,http://hrdaoju.alu.cn/supply.html
东莞市石龙镇滨江西路55号,86-1341-4248930-,86---,市石龙镇滨江西路55号,,"打包机,真空机,封口机",东莞市茶山佳通包装材料店,http://chenzhenjia.alu.cn/supply.html
东莞市清溪镇罗马工业区,86-0769-87338081-,86---,市清溪镇罗马工业区,http://www.jinzheda.com/,"铝合金,钨钢,黄铜",东莞市金哲达金属有限公司,http://jyt1111.alu.cn/supply.html
江西省抚州市临川区高新区纬五路,86-0794-8736060-,86-0794-8736019-,省抚州市临川区高新区纬五路,http://www.jxtaiming.com/,"伺服油压机,数控油压机,热压成型机,压铸件冲切机,四柱油压机,增压压床,C型油压机,数字压装机",江西鑫台铭智能科技有限公司,http://jxxtm.alu.cn/supply.html
广东佛山市南海区,86-0757-88329098-,86-0757-81858761-,佛山市南海区,,"铝单板,奥迪铝板,仿石铝单板,隔热铝板","更多",http://hy434480460.alu.cn/supply.html
山东省淄博市高新技术开发区,86-0533-2264360-,86-0533-6120938-,省淄博市高新技术开发区,www.naihuomian.cn,"陶瓷纤维毯,陶瓷纤维模块,陶瓷纤维板,硅酸铝纤维毡,纳米板,浇注料,陶瓷纤维异形件,硅酸铝保温材料",山东金石高温材料有限公司,http://sdjshgw.alu.cn/supply.html
河北省廊坊市大城县,86-0316-3266983-,86-0316-3266983-,省廊坊市大城县,,"岩棉板复合设备,硅质聚苯板设备,生物质燃烧机,免拆模板设备,玻璃鳞片胶泥",大城县吕固献轩扬防腐材料厂,http://hbxyff.alu.cn/supply.html
东莞市清溪镇清厦村清凤路21号,86-0769-81262961-,86-0769-81262962-,市清溪镇清厦村清凤路21号,,"高频感应加热设备,超高频感应加热设备,超音频感应加热设备,中频感应加热设备,熔炼炉",东莞市环鑫机械有限公司,http://hx2017.alu.cn/supply.html
上海松江开发区1886号,86-021-33732884-,86-021-33732884-,松江开发区1886号,,"A7075铝板,A2024六角铝棒,A5083铝板,A7075铝材,A2018铝棒,A2014铝板,ZL101铝板,LY12铝板",衡励实业（上海）有限公司,http://hengli2041.alu.cn/supply.html
上海市嘉定区安谐路99弄,86-021-39579130-,86-021-39571110-,市嘉定区安谐路99弄,www.shhurun.cn,"机床,铣床,车床,磨床,加工中心,中心孔磨床,数控机床",上海胡润机械设备有限公司,http://hurun002.alu.cn/supply.html
广东省东莞市东莞市常平镇沅江元工业区,86-0769-22807567-,86-0769-82826649-,省东莞市东莞市常平镇沅江元工业区,http://www.mt-17.com;http://mstcc.cn.alibaba.com,"拉力机,拉力试验机,金属拉力试验机,不间断电源,UPS电源,UPS不间断电源,稳压电源,工业UPS",东莞市默盾电子科技有限公司,http://mst2012.alu.cn/supply.html
佛山市南海区里水镇北沙高墩工业区20号,86-0757-85707085-,86-0757-85795910-,市南海区里水镇北沙高墩工业区20号,http://exodus.1688.com/company/detail/opoint.html,"铝散热器,铝制品,铝加工配件,铝家具配件,铝五金配件等.",佛山市南海弘博铝制品厂,http://xiangjiying99.alu.cn/supply.html
上海松江区闵塔路1751弄169号,86-021-67639700-,86-021-33321194-,松江区闵塔路1751弄169号,,"SUN阀,HF阀,油路块",上海然海液压机械科技有限公司,http://ranhai2016.alu.cn/supply.html
上海松江开发区165号,86-021-33732846-,86-021-33732846-,松江开发区165号,,"L1铝材,L2铝板,2A11T3铝板,2A11铝棒,2024六角铝棒,A2024铝板,2A12铝棒,2A11铝棒",衡励实业（上海）有限公司,http://hengli2040.alu.cn/supply.html
济南市临港高新技术开发区机场路3999号,86-0531-88739388-,86-0531-88739188-,市临港高新技术开发区机场路3999号,http://www.docnc.cn,"数控平面钻,数控平板钻,数控钻床,数控三维钻,H型钢三维钻,数控管板钻,数控锅筒钻,数控集箱钻",济南硕超数控设备有限公司,http://intime.alu.cn/supply.html
山东省淄博市淄川经济开发区北二路,86-533-5439507-,86-533-5439513-,省淄博市淄川经济开发区北二路,,"铝箔,复合膜,复合袋",淄博华瑞铝塑包装材料有限公司,http://zhaoyingjun.alu.cn/supply.html
上海市虹口区长阳路355号7层,86-021-60484363-,86-021-65867896-,市虹口区长阳路355号7层,http://www.yuejiangchem.com,"钛白粉,硫酸钡,立德粉,氧化锌,氧化铝,氢氧化铝,碳酸锰,白炭黑",上海跃江钛白化工制品有限公司,http://lehui018.alu.cn/supply.html
微信13355413191,86-0531-68800993-,86-0531-68800993-,13355413191,"www.jnhongtai.cn www.jnhty.glass.cn","磁控三玻百叶窗S19A,磁控中空百叶19A,电动百叶21A,中空百叶玻璃18A,遮阳板,顶部遮阳百叶,百叶窗,铝合金格栅",济南鸿泰建筑遮阳系统有限公司,http://jnhty.alu.cn/supply.html
光明新区公明马山头第五工业区,86-0189-28490480-,中国-0755-27160023-,新区公明马山头第五工业区,www.toplsled.com,"LED筒灯,LED筒灯外壳,防水LED筒灯外壳,LED筒灯配件,LED筒灯套件,LED筒灯灯壳,LED灯具",深圳市拓普绿色科技有限公司,http://tpsled.alu.cn/supply.html
济南市高新技术开发区舜华路750号大学科技园南区14号楼,86-400-0531696-,86-0531-81187217-,市高新技术开发区舜华路750号大学科技园南区14号楼,www.huolongwool.com,"陶瓷纤维,硅酸铝纤维,硅酸铝纤维毯,硅酸铝纤维板,陶瓷纤维模块,可拆卸保温套,耐火材料,保温隔热材料",济南火龙热陶瓷有限责任公司,http://jinanhuolong123.alu.cn/supply.html
上海松江开发区1886号,86-021-33732848-,86-021-33732884-,松江开发区1886号,,"6061A铝板,2018A铝板,2024T6铝板,2017A铝板,A7075T651铝板,ALMG2铝板,ALMG4铝板,ALMG5铝板",衡励实业(上海)有限公司,http://hengli2036.alu.cn/supply.html
河南省郑州市荥阳市豫龙镇毛寨村,86-0371-53335356-,86-0371-64966969-,省郑州市荥阳市豫龙镇毛寨村,http：//www.zzjiahe.net,"金属雕花面板,保温隔热材料,防火耐火材料",郑州佳合新型材料有限公司,http://yf1991.alu.cn/supply.html
上海市、嘉定区、嘉唐公路500号,86-021-39968821-802,86-021-39968177-,市、嘉定区、嘉唐公路500号,http://www.xoozmachine.com,"行星式切管机,不锈钢管切管机,便携式切管机,外卡式切管机,食品管道切管机,制药管道切管机,高速管道切管机,化工管道切管机",上海宣正机械设备有限公司,http://xoozmachine.alu.cn/supply.html
上海,86-0734-8195229-239,86---,,,",空压机,变频空压机,无油空压机,柴油机",朗气压缩机械（上海）有限公司,http://langair01.alu.cn/supply.html
东莞市大朗镇沙步村沙通路163号,86-0769-83126569-,86-0769-83126559-,市大朗镇沙步村沙通路163号,www.dgfangrong.com,"滚丝机,拉拔机,缩头机,调直机,花管机,车牙机,缩管机,锥管机","更多",http://dgfangrong123.alu.cn/supply.html
佛山市南海区里水镇新联工业区东三路8号,86-0757-85625120-,86-0757-85625120-,市南海区里水镇新联工业区东三路8号,www.nomet.com.cn,"铝单板,铝蜂窝板,铝天花,铝瓦楞板,双曲板",深圳市华丰泰装饰材料有限公司,http://fengtai918.alu.cn/supply.html
东莞市长安镇新安社区增田榄园路和顺工业园B栋4号,86-0769-85316356-,86-0769-85319799-,市长安镇新安社区增田榄园路和顺工业园B栋4号,,"电子五金零件,钥匙扣,登山扣(铝钩),五金制品,五金模具,橡胶制品,不锈钢饰品,皮具制品",东莞家源五金制品有限公司,http://dgjycnc.alu.cn/supply.html
佛山市禅城区南庄镇杏头恒头村东塱开发区,86-0757-82017896-,86-82017893--,市禅城区南庄镇杏头恒头村东塱开发区,http://www.xinhongmach.com,"高速校平飞剪线,高速校平线,厚板校平线,六重辊铝板校平线,高速纵剪分条线,不锈钢高速分条线,精密分条机,高频直缝焊管机组",佛山市新虹机械有限公司,http://flyshearing.alu.cn/supply.html
上海市嘉定区工业园,86-021-59101271-,86-021-59101271-,市嘉定区工业园,,"静音汽油发电机,5KW柴油发电机,8KW汽油发电机",上海飒威实业有限公司,http://sarawangyan.alu.cn/supply.html
上海市松江经济开发区1886号,86-021-33732848-11,86-021-33732846-21,市松江经济开发区1886号,,"铝板,铝棒,铝管,铝排,方铝管,六角铝棒,角铝,铝合金板",衡励实业(上海)有限公司,http://hengli2045.alu.cn/supply.html
山东省临沂市兰山区鲁南化工市场,86-0539-8992937-,86-0539-8992937-,省临沂市兰山区鲁南化工市场,http://www.kaidina-ly.com,"导热油清洗剂,导热油在线清洗剂,板材厂压板清洗剂,导热油炉系统清洗服务,板材厂热压机清洗剂,导热油炉在线清洗剂,导热油炉系统清洗剂,临沂换热器清洗",临沂市凯迪化工清洗有限公司,http://lykdqx.alu.cn/supply.html
上海市江宁路445号17楼A座,021-62715066,021-62715096,市江宁路445号17楼A座,http://www.isowell.com.cn,"LBK23,陶瓷纤维毯,陶瓷纤维板,陶瓷纤维纸,陶瓷纤维布,陶瓷纤维纸,LBK26",上海埃索威耐火材料有限公司,http://isowell.alu.cn/supply.html
广东省佛山市南海区狮山镇松岗上漖村,86-0757-85226570-,86---,省佛山市南海区狮山镇松岗上漖村,http://www.oulainuodoors.com,"欧莱诺阳光房,欧莱诺推拉门,欧莱诺平开门,欧莱诺折叠门,欧莱诺推拉窗,欧莱诺平开窗",佛山市欧莱诺门窗科技有限公司,http://oln888.alu.cn/supply.html
安徽省合肥市瑶海区长江东路229号3栋8号,86-0551-64241882-,86-0551-64252881-,省合肥市瑶海区长江东路229号3栋8号,,"无缝钢管,铝管,不锈钢管",安徽运坤管业有限公司,http://aokun.alu.cn/supply.html
北京市大兴区经济技术开发区,86-010-51296853-,86---,市大兴区经济技术开发区,www.qshfm.com,"进口电动调节阀,进口气动调节阀,进口自力式调节阀,进口全焊接球阀,进口不锈钢蒸汽电磁阀,进口气瓶减压阀,进口高温电磁阀,进口高压电磁阀",北京全胜辉阀门有限公司,http://bjqshfm.alu.cn/supply.html
上海松江泗泾1888号,86-021-33732846-011,86-021-3373228-,松江泗泾1888号,,"7075,2011,2024,5056,5086,LD11,LD8,LD31",衡励实业（上海）有限公司,http://hengli2044.alu.cn/supply.html
广东省深圳市龙岗坪山宝龙工业区,86-0755-84288239-,86-0755-84288239-,省深圳市龙岗坪山宝龙工业区,,"冷热轧板,高速钢,工具钢,不锈钢",深圳市龙兴钢金属材料有限公司,http://lxg6688.alu.cn/supply.html
上海松江泗泾开发区1888号,86-021-33732848-033,86-021-33732848-,松江泗泾开发区1888号,,"7075铝板,2A12铝棒,5083铝管,2011六角铝棒",衡励实业（上海）有限公司,http://hengli2043.alu.cn/supply.html
广州市荔湾区裕海西横路14号自编6号,86-0757-81026277-,86-0757-81026277-,市荔湾区裕海西横路14号自编6号,,"金属屏风,陶瓷屏风,异形包柱,楼梯护栏,活动屏风",广州创光自动化科技有限公司,http://gzd8818.alu.cn/supply.html
临沂市兰山区金雀山路与开源路交汇处金阳大厦一单元1902室,86-0539-2026218-,86-0539-7321167-,市兰山区金雀山路与开源路交汇处金阳大厦一单元1902室,,"高隔断型材,高隔间,隔断,隔断铝型材,玻璃隔断,办公隔断,肯德基门型材,成品隔断",山东亮科装饰工程有限公司,http://lyliangke.alu.cn/supply.html
南京市浦口区盘城丁解50-1,86-025-58196288-,86---,市浦口区盘城丁解50-1,,"建筑伸缩缝,变形缝装置,铝型材,防尘地毯,踢脚线,金刚砂防滑条",南京美硕建材有限公司,http://mszf888.alu.cn/supply.html
安徽省合肥市繁华大道与环圩西路交口,86-0551-63368915-,86-0551-63368915-,省合肥市繁华大道与环圩西路交口,,"铝合金衣柜,铝合金橱柜,铝合金酒柜,铝合金玄关柜,铝合金电视柜,铝合金茶几,铝合金书桌,铝合金鞋柜",安徽维慕斯铝制品有限公司,http://wms918188.alu.cn/supply.html
西湖区,86-0571-86675951-,86-0571-86675952-,区,,"铝合金,不锈钢,模具钢,优特钢,钨钢,高速钢,铜合金,合金钢",浙江禹杰金属材料有限公司,http://zhejiangyujie.alu.cn/supply.html
北京朝阳区十八里店1807号,010-67472376,010-67472389,朝阳区十八里店1807号,http://www.bjdeti.com,"玻璃隔断,高隔间,隔断墙,高间隔墙,办公隔断,玻璃隔墙,隔断,办公隔墙",北京德体商贸有限公司,http://jiangxideti.alu.cn/supply.html
上海松江开发区1888号,86-021-33732846-055,86-021-33732846-55,松江开发区1888号,,"3003铝棒,2024T6铝板,2A05铝板,2A11T3铝板,2011T3铝板,2A11铝棒,2018A铝板,2A11T3铝板","更多",http://hengli2042.alu.cn/supply.html
河北沧州任丘市议堡乡大征村南工业开发区,86-0317-2656483-,86-317-2656700-,河北沧州任丘市议堡乡大征村南工业开发区,,"钢绞线,铝绞线,钢芯铝绞线,铝包钢绞线,高低压电力电缆,耐高温电缆,特种电缆,计算机屏蔽电缆",大征电线有限责任公司,http://xhy369.alu.cn/supply.html
广州市天河区明旭街1号万科云城(自编B1栋)521房,86-020-85166117-01,86-020-40084008-19,市天河区明旭街1号万科云城(自编B1栋)521房,http://www.yihegd.com/,"隔断铝型材,玻璃隔断配件",广州市艺苑装饰工程有限公司,http://yigaosi.alu.cn/supply.html
佛山市南海区桂平中路65号鸿晖都市产业新城1栋401/406,86-0757-86763433-,86-0757-86783103-,市南海区桂平中路65号鸿晖都市产业新城1栋401/406,http://www.erarailing.com,"别墅庭院大门,围栏护栏,楼梯扶手",佛山市朗原铝制品有限公司,http://tsawind.alu.cn/supply.html
广东省深圳市龙岗区爱联如意路92号,86-0755-84819152-,86-0755-84819153-,省深圳市龙岗区爱联如意路92号,,"不锈钢,模具钢,铝合金,钛合金,黄铜,红铜,金属材料",深圳市瑞弘佳金属材料有限公司,http://rhjgfyxgs.alu.cn/supply.html
济南市济北开发区顺义路8号,86-0531-84216811-,86-0531-84216811-,市济北开发区顺义路8号,www.shandongyatai.com,"桅柱式铝合金升降机,残疾人升降机,移动式升降机,液压登车桥,固定式升降机,高空作业车,导轨式升降机,剪叉式升降机",济南亚泰机械设备有限公司,http://shandongyatai.alu.cn/supply.html
济北开发区顺义街8号,86-0531-84216811-,86-0531-84216811-,开发区顺义街8号,http://www.jnytjx.com,"铝合金升降机,液压升降平台,液压升降机,液压升降货梯,汽车举升机,电动平板车,残疾人升降机,高空作业车",济南亚泰机械设备有限公司,http://ytjx010.alu.cn/supply.html
江苏省苏州市昆山市79号,86-0512-57063553-,86-0512-57061114-,省苏州市昆山市79号,,"模具控温机,辊轮控温机,水温加热设备,水循环加热系统,热油加温系统,热媒油电加热系统",昆山迈浦特机械有限公司,http://maiputzzx.alu.cn/supply.html
北京大兴高新开发区,86-010-68256464-,86---,大兴高新开发区,,"合金催化液技术,金属表面处理液,合金催化液技术转让,金属表面处理合作建厂,生产加工铝型材",北京德奈米克科技有限公司,http://xuzhen001.alu.cn/supply.html
长安镇新安横增路富源商务中心501室,86-0769-81765577-,86-0769-81765578-,镇新安横增路富源商务中心501室,http://www.honcky.com,"寺岗胶带,富士保护膜,小西胶带,旭尼龙膜,竹内工业TKK,日本発条,大同吸波材料,东洋胶带",东莞市鸿楷电子科技有限公司,http://honcky1.alu.cn/supply.html
河北泊头开发区,86-317-8286611-789,86-317-8286611-789,泊头开发区,,"剪板机,折弯机,校平机,穿孔模具,冲床模具,数控冲床","更多",http://thb333.alu.cn/supply.html
